	문서번호	문장번호	수집일	채널	문장	URL	회사명	연관어
50350	DN000000010821723324_2	DN000000010821723324	20230302	언론	"고객 몰릴 시간에 접객 서비스 개선

'탄소 배출 감축' 사회적 과제 선도...절감 비용은 상품 경쟁력에 재투자  


이마트가 4월 3일부터 전국 점포의 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다 사진=이마트



[포인트데일리 정지은 기자] 이마트가 다음달 3일부터 전국 점포의 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다고 2일 밝혔다."	https://www.thekpm.com/news/articleView.html?idxno=147723	이마트	탄소배출,감축,절감,개선
50351	DN000000010821702154_19	DN000000010821702154	20230302	언론	"■ 직원 워라밸 강화⋯탄소 배출 감축 효과도


영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	http://www.econonews.co.kr/news/articleView.html?idxno=278522	이마트	탄소배출,감축,워라밸
50352	DN000000010821796939_16	DN000000010821796939	20230302	언론	이마트는 영업시간 조정은 피크 타임의 대고객 서비스 질을 높일 수 있다며 직원들의 워라밸 강화와 함께 탄소 배출 감축 효과도 누릴 수 있을 것으로 기대했다.	http://news.zum.com/articles/81597015	이마트	탄소배출,감축,워라밸
50356	DN000000010821822491_17	DN000000010821822491	20230302	언론	"직원 워라밸 강화⋯탄소 배출 감축 효과도 



영업시간이 조정되면 점포에서 일하는 직원 워라밸 수준도 높아질 것으로 기대된다."	http://www.econovill.com/news/articleView.html?idxno=604095	이마트	탄소배출,감축,워라밸
50357	DN000000010821831549_17	DN000000010821831549	20230302	언론	"직원 워라밸 강화⋯탄소 배출 감축 효과도 

 영업시간이 조정되면 점포에서 일하는 직원 워라밸 수준도 높아질 것으로 기대된다."	http://news.zum.com/articles/81597256	이마트	탄소배출,감축,워라밸
50359	DN000000010822098050_20	DN000000010822098050	20230302	언론	"■ 직원 워라밸 강화⋯탄소 배출 감축 효과도


 영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	http://www.naewoeilbo.com/news/articleView.html?idxno=677195	이마트	탄소배출,감축,워라밸
50360	DN000000010822187751_20	DN000000010822187751	20230302	언론	"◇ 직원 워라밸 강화…탄소 배출 감축 효과도

영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	https://n.news.naver.com/mnews/article/018/0005434932?rc=N&ntype=RANKING&sid=001	이마트	탄소배출,감축,워라밸
50361	DN000000010822194295_20	DN000000010822194295	20230302	언론	"직원 워라밸 강화…탄소 배출 감축 효과도

 영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	http://news.zum.com/articles/81600088	이마트	탄소배출,감축,워라밸
50362	DN000000010822197366_20	DN000000010822197366	20230302	언론	"직원 워라밸 강화…탄소 배출 감축 효과도

영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	https://www.edaily.co.kr/news/read?newsId=02630566635539384&mediaCodeNo=257	이마트	탄소배출,감축,워라밸
50364	DN000000010822204358_20	DN000000010822204358	20230302	언론	"직원 워라밸 강화…탄소 배출 감축 효과도
 
영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	https://v.daum.net/v/20230302133834602	이마트	탄소배출,감축,워라밸
50366	DN000000010822279320_20	DN000000010822279320	20230302	언론	"■ 직원 워라밸 강화⋯탄소 배출 감축 효과도

영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	https://www.shinsegaegroupnewsroom.com/100590/	이마트	탄소배출,감축,워라밸
50367	DN000000010822866594_20	DN000000010822866594	20230302	언론	"◆ 직원 워라밸 강화…탄소 배출 감축 효과도

영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	http://www.youthdaily.co.kr/news/article.html?no=122818	이마트	탄소배출,감축,워라밸
50368	DN000000010823043965_19	DN000000010823043965	20230302	언론	"직원 워라밸 강화⋯탄소 배출 감축 효과도

 영업시간이 조정되면 점포에서 일하는 직원들의 워라밸 수준도 높아질 것으로 기대된다."	http://www.koreapost.co.kr/news/articleView.html?idxno=65131	이마트	탄소배출,감축,워라밸
50369	DN000000010821929128_22	DN000000010821929128	20230302	언론	"이마트처럼 대형 매장을 운영하는 사업체에게 에너지 절약은 특히 필수적.


이마트는 탄소 배출 감축을 비롯해 ESG 경영을 확대 중이다."	http://www.koreaittimes.com/news/articleView.html?idxno=119845	이마트	탄소배출,감축,경영,확대,에너지
50381	DN000000010821656385_23	DN000000010821656385	20230302	언론	이마트는 탄소 배출 감축을 비롯해 ESG 경영을 확대 중이다.	http://news.nate.com/view/20230302n11400?mid=n0100	이마트	탄소배출,감축,경영,확대
50400	DN000000010822068447_26	DN000000010822068447	20230302	언론	이마트는 탄소 배출 감축을 비롯해 ESG 경영을 확대에 나서왔다.	https://www.socialvalue.kr/news/view/1065582661252258	이마트	탄소배출,감축,경영,확대
50412	DN000000010822702345_18	DN000000010822702345	20230302	언론	이미 이마트는 탄소 배출 감축을 비롯해 ESG 경영을 확대하고 있다.	http://www.updownnews.co.kr/news/articleView.html?idxno=304214	이마트	탄소배출,감축,경영,확대
50418	DN000000010823111792_17	DN000000010823111792	20230302	언론	이마트는 현재 탄소 배출 감축을 비롯해 ESG 경영을 확대 중이다.	http://www.ejanews.co.kr/news/articleView.html?idxno=311839	이마트	탄소배출,감축,경영,확대
50944	DN000000010822187751_1	DN000000010822187751	20230302	언론	"이마트, 영업시간 오후 11시→10시 단축 조정\n소비 패턴 변화..‘피크 타임’ 서비스 강화
4월3일부터 전국 모든 점포로 확대 시행
점포 근무 직원 퇴근 시간 빨라져
‘탄소 배출 감축’ 과제 선도?절감 비용 상품 재투자[이데일리 백주아 기자] 이마트(139480)가 오는 4월 3일부터 전국 점포 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	https://n.news.naver.com/mnews/article/018/0005434932?rc=N&ntype=RANKING&sid=001	이마트	소비,탄소배출,감축,절감,확대
50945	DN000000010822194295_1	DN000000010822194295	20230302	언론	"이마트, 다음달부터 오후 10시에 문닫는다\n소비 패턴 변화..‘피크 타임’ 서비스 강화
 
4월3일부터 전국 모든 점포로 확대 시행
 
점포 근무 직원 퇴근 시간 빨라져
 
‘탄소 배출 감축’ 과제 선도?절감 비용 상품 재투자
  [이데일리 백주아 기자] 이마트(139480)가 오는 4월 3일부터 전국 점포 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	http://news.zum.com/articles/81600088	이마트	소비,탄소배출,감축,절감,확대
50946	DN000000010822197366_1	DN000000010822197366	20230302	언론	"이마트, 다음달부터 오후 10시에 문닫는다\n소비 패턴 변화..‘피크 타임’ 서비스 강화
4월3일부터 전국 모든 점포로 확대 시행
점포 근무 직원 퇴근 시간 빨라져
‘탄소 배출 감축’ 과제 선도?절감 비용 상품 재투자  
 [이데일리 백주아 기자] 이마트(139480)가 오는 4월 3일부터 전국 점포 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	https://www.edaily.co.kr/news/read?newsId=02630566635539384&mediaCodeNo=257	이마트	소비,탄소배출,감축,절감,확대
50947	DN000000010822203791_1	DN000000010822203791	20230302	언론	"이마트, 다음달부터 오후 10시에 문닫는다\n- 소비 패턴 변화..‘피크 타임’ 서비스 강화
- 4월3일부터 전국 모든 점포로 확대 시행
- 점포 근무 직원 퇴근 시간 빨라져
- ‘탄소 배출 감축’ 과제 선도?절감 비용 상품 재투자
[이데일리 백주아 기자] 이마트(139480)가 오는 4월 3일부터 전국 점포 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	http://news.nate.com/view/20230302n18266?mid=n0100	이마트	소비,탄소배출,감축,절감,확대
50948	DN000000010822204358_1	DN000000010822204358	20230302	언론	"이마트, 다음달부터 오후 10시에 문닫는다\n소비 패턴 변화..‘피크 타임’ 서비스 강화
4월3일부터 전국 모든 점포로 확대 시행
점포 근무 직원 퇴근 시간 빨라져
‘탄소 배출 감축’ 과제 선도?절감 비용 상품 재투자 
  
 [이데일리 백주아 기자] 이마트(139480)가 오는 4월 3일부터 전국 점포 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	https://v.daum.net/v/20230302133834602	이마트	소비,탄소배출,감축,절감,확대
50949	DN000000010822209448_1	DN000000010822209448	20230302	언론	"이마트, 다음달부터 오후 10시에 문닫는다\n- 소비 패턴 변화..‘피크 타임’ 서비스 강화
- 4월3일부터 전국 모든 점포로 확대 시행
- 점포 근무 직원 퇴근 시간 빨라져
- ‘탄소 배출 감축’ 과제 선도?절감 비용 상품 재투자

[이데일리 백주아 기자] 이마트(종목홈)(139480)가 오는 4월 3일부터 전국 점포 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	http://cn.moneta.co.kr/Service/paxnet/ShellView.asp?NavDate=20230302&NavPage=2&ArticleID=2023030213384102202&LinkID=40&NewsSetID=4720	이마트	소비,탄소배출,감축,절감,확대
50950	DN000000010821724244_1	DN000000010821724244	20230302	언론	"이마트, 내달 3일부터 영업시간 오전 10시~오후 10시로 단축....  “소비 패턴 변화에 따른 조정, ‘피크 타임’ 서비스 강화”\n점포 근무 직원 퇴근 시간은 빨라져⋯”일과 가정 양립 강화, 삶의 질 향상”

‘탄소 배출 감축’ 全사회적 과제 선도⋯절감 비용은 상품 경쟁력에 재투자 

이마트가 내달 3일부터 전국 점포의 영업 종료 시간을 종전 오후 11시에서 10시로 1시간 앞당겨진다."	http://www.worktoday.co.kr/news/articleView.html?idxno=33037	이마트	소비,탄소배출,감축,절감
50951	DN000000010821822329_1	DN000000010821822329	20230302	언론	"이마트, 점포 마감 밤 11시→ 10시로 앞당긴다… “소비 패턴 변화로”\n4월 3일부터 전국 점포… 서울 4곳은 제외

점포 근무 직원 퇴근 시간 빨라져

‘탄소 배출 감축’ 사회적 과제 선도

절감 비용은 상품 경쟁력에 재투자  


이마트 본사 전경. (제공: 이마트)



[천지일보=조혜리 기자] 이마트가 4월 3일부터 전국 점포의 영업 종료 시간을 기존 오후 11시에서 10시로 변경한다."	https://www.newscj.com/news/articleView.html?idxno=3005759	이마트	소비,탄소배출,감축,절감
50952	DN000000010822461330_1	DN000000010822461330	20230302	언론	"이마트, 4월부터 전 점포 '오후 10시' 영업 종료…한 시간 단축\n소비 패턴 변화에 따른 조정, '피크 타임' 서비스 강화
 
직원 워라밸 강화…탄소 배출 감축 효과도
서울 성동구에 위치한 이마트 본사 및 이마트 성수점 전경
 [이코노믹데일리] 이마트가 오는 4월 3일부터 전국 점포의 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	http://news.zum.com/articles/81603967	이마트	소비,탄소배출,감축,워라밸
50953	DN000000010822466593_1	DN000000010822466593	20230302	언론	"이마트, 4월부터 전 점포 '오후 10시' 영업 종료…한 시간 단축\n소비 패턴 변화에 따른 조정, '피크 타임' 서비스 강화
직원 워라밸 강화…탄소 배출 감축 효과도
서울 성동구에 위치한 이마트 본사 및 이마트 성수점 전경 [사진=이마트]

[이코노믹데일리] 이마트가 오는 4월 3일부터 전국 점포의 영업 종료 시간을 종전 오후 11시에서 10시로 조정한다."	http://news.nate.com/view/20230302n23505?mid=n0100	이마트	소비,탄소배출,감축,워라밸
55029	DN000000010826024299_15	DN000000010826024299	20230303	언론	또 탄소 배출 감축을 비롯해 전기·가스료 등이 절감될 것으로 보고, 절감된 비용은 상품 경쟁력 강화에 투자하겠다는 계획이다.	https://v.daum.net/v/20230303161559911	이마트	탄소배출,감축,절감,투자
55033	DN000000010825192346_29	DN000000010825192346	20230303	언론	탄소배출도 줄이고 착한상품도 많이 내놓겠다는 얘기다.	http://www.naeil.com/news_view/?id_art=453023	이마트	탄소배출
60604	DN000000010841869725_9	DN000000010841869725	20230308	언론	"서울 강남구 식물성 정육 델리 ‘더 베러’의 대체육 메뉴. <사진 연합뉴스>

기후변화 위기 속 주목

대체육은 축산 과정에서 발생하는 다량의 탄소 배출을 줄일 수 있다는 점에서 최근 기후변화 위기 속에서 더욱 주목받고 있다."	http://luxmen.mk.co.kr/view.php?sc=51100020&cm=Trend+Lifestyle&year=2023&no=185127&relatedcode=	이마트	탄소배출,기후,기후변화,위기
80281	DN000000010905651822_9	DN000000010905651822	20230328	언론	"서울 강남구 식물성 정육 델리 ‘더 베러’의 대체육 메뉴. <사진 연합뉴스>
기후변화 위기 속 주목대체육은 축산 과정에서 발생하는 다량의 탄소 배출을 줄일 수 있다는 점에서 최근 기후변화 위기 속에서 더욱 주목받고 있다."	https://n.news.naver.com/mnews/article/009/0005107908?rc=N&ntype=RANKING&sid=001	이마트	탄소배출,기후,기후변화,위기
84718	DN000000010912556747_15	DN000000010912556747	20230330	언론	오는 4월부터 시작하는 전국 점포 영업시간 단축도 에너지 절약을 통한 탄소배출 감소를 염두에 둔 조치다.	https://www.metroseoul.co.kr/article/20230330500472	이마트	탄소배출,에너지
162	DN000000010637878674_9	DN000000010637878674	20230101	언론	행사 대상 상품은 미피, 토끼정, 에스더버니, 토끼소주 상품 23종이다.	https://www.metroseoul.co.kr/article/20230101500176	이마트	종이
2264	DN000000010644519213_14	DN000000010644519213	20230103	언론	세트 내부에 쓰인 받침도 플라스틱이 아닌 종이로 만들었다.	http://www.kyeongin.com/main/view.php?key=20230103010000709	이마트	종이,플라스틱
2265	DN000000010643011322_28	DN000000010643011322	20230103	언론	신제품은 ▲마시마로 딸기주스 ▲마시마로 딸기라떼 ▲마시마로 트리플베리주스 음료 3종과 ▲마시마로 당근크림케익 디저트 1 종이다.	https://www.newsclaim.co.kr/news/articleView.html?idxno=3014568	이마트	종이
2266	DN000000010643988699_18	DN000000010643988699	20230103	언론	지속가능한 방식으로 생산된 종이와 상품에 부여된다.	http://www.ezyeconomy.com/news/articleView.html?idxno=121487	이마트	종이
2393	DN000000010643988699_14	DN000000010643988699	20230103	언론	기존 선물세트 쇼핑백에 사용하던 부직포 소재를 종이로 전량 대체해 ‘플라스틱 제로’ 쇼핑백을 제작했다.	http://www.ezyeconomy.com/news/articleView.html?idxno=121487	이마트	사용,종이,소재,플라스틱
2394	DN000000010644519213_13	DN000000010644519213	20230103	언론	명절 선물 세트에서 다량의 쓰레기가 발생한다는 지적 등을 감안, 대상은 청정원 선물세트에 부직포 쇼핑백 대신 종이 쇼핑백을 사용했다.	http://www.kyeongin.com/main/view.php?key=20230103010000709	이마트	사용,종이
2422	DN000000010643988699_15	DN000000010643988699	20230103	언론	‘팜고급유 선물세트’와 ‘고급유 선물세트’는 지함 내부의 받침(트레이)도 기존 플라스틱 소재를 종이로 제작해 모든 포장재가 종이로 이뤄져, 분리배출시 한 번에 처리할 수 있다.	http://www.ezyeconomy.com/news/articleView.html?idxno=121487	이마트	분리배출,종이,소재,플라스틱
2483	DN000000010643988699_16	DN000000010643988699	20230103	언론	지함은 국제산림관리협의회(FSC) 인증 원단으로 만든 종이와 콩기름 함유 잉크를 사용했고, OPP 필름 코팅 대신 수성 코팅 방식을 적용했다.	http://www.ezyeconomy.com/news/articleView.html?idxno=121487	이마트	국제산림협회,국제산림관리협의회,산림,사용,종이,국제인증,인증
6888	CF000000010665132029_5	CF000000010665132029	20230110	카페	스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://cafe.naver.com/haesuncity/6621	이마트	포장,종이
6889	DN000000010663835265_4	DN000000010663835265	20230110	언론	스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했고, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://newsis.com/view?id=NISX20230109_0002153038	이마트	포장,종이
6891	DN000000010663836818_4	DN000000010663836818	20230110	언론	회사는 이를 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://n.news.naver.com/mnews/article/029/0002777663?rc=N&ntype=RANKING&sid=001	이마트	포장,종이
6895	DN000000010663837132_7	DN000000010663837132	20230110	언론	스티로폼 제로전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게했으며 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://n.news.naver.com/mnews/article/421/0006567193?rc=N&ntype=RANKING&sid=001	이마트	포장,종이
6898	DN000000010663837642_7	DN000000010663837642	20230110	언론	스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다.가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://www.pinpointnews.co.kr/news/articleView.html?idxno=167781	이마트	포장,종이
6905	DN000000010663840450_6	DN000000010663840450	20230110	언론	보냉 기능을 위해 포장 종이 두께를 더 두껍게 했다.	http://www.worktoday.co.kr/news/articleView.html?idxno=31658	이마트	포장,종이
6911	DN000000010663853237_5	DN000000010663853237	20230110	언론	스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 하고 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://www.4th.kr/news/articleView.html?idxno=2031894	이마트	포장,종이
6922	DN000000010664024804_1	DN000000010664024804	20230110	언론	"이마트 “한우·굴비세트 포장 스티로폼 빼고 종이로”\n올 설 선물세트 22품목 포장에 ‘스티로폼 제로’ 본격 실천 


이마트가 한우·굴비세트 포장 스티로폼을 빼고 종이로 대체했다."	http://www.m-i.kr/news/articleView.html?idxno=978553	이마트	포장,종이
6931	DN000000010664086651_6	DN000000010664086651	20230110	언론	스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했습니다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	http://news.zum.com/articles/80622784	이마트	포장,종이
6933	DN000000010664099125_6	DN000000010664099125	20230110	언론	스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	http://news.zum.com/articles/80623049	이마트	포장,종이
6936	DN000000010664138472_5	DN000000010664138472	20230110	언론	이마트는 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했고 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	http://www.shinailbo.co.kr/news/articleView.html?idxno=1647654	이마트	포장,종이
6944	DN000000010664206169_6	DN000000010664206169	20230110	언론	스티로폼 제로전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://n.news.naver.com/mnews/article/081/0003331205?rc=N&ntype=RANKING&sid=001	이마트	포장,종이
6949	DN000000010664218697_6	DN000000010664218697	20230110	언론	스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했다.	http://www.srtimes.kr/news/articleView.html?idxno=127495	이마트	포장,종이
6952	DN000000010664237697_22	DN000000010664237697	20230110	언론	보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://v.daum.net/v/20230110101221502	이마트	포장,종이
6965	DN000000010664491983_7	DN000000010664491983	20230110	언론	"ⓒ 이마트
스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다."	http://www.newsprime.co.kr/news/article.html?no=590184&sec_no=57	이마트	포장,종이
6966	DN000000010664546195_7	DN000000010664546195	20230110	언론	가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	https://www.shinsegaegroupnewsroom.com/97044/	이마트	포장,종이
6967	DN000000010664613562_3	DN000000010664613562	20230110	언론	보냉 기능을 위해 포장종이 두께를 두껍게 했고 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	http://www.gwangnam.co.kr/read.php3?aid=1673319623437227015	이마트	포장,종이
6969	DN000000010664850728_3	DN000000010664850728	20230110	언론	이를 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	http://www.ekn.kr/web/view.php?key=20230110010002156	이마트	포장,종이
6973	DN000000010665138294_19	DN000000010665138294	20230110	언론	중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했고, 외부 충격에 잘 견딜 수 있도록 골격을 짰다.	http://www.wsobi.com/news/articleView.html?idxno=188115	이마트	포장,종이
6974	DN000000010665150208_5	DN000000010665150208	20230110	언론	이 전략을 위해 포장 재질에 대한 테스트도 진행했다. 가장 중요한 보냉 기능을 위해 포장 종이 두께를 높이고 외부 충격에 견딜 수 있도록 골격을 세밀하게 짰다.	http://www.startuptoday.co.kr/news/articleView.html?idxno=119576	이마트	포장,종이
6976	DN000000010665241942_4	DN000000010665241942	20230110	언론	보냉 기능을 위해 포장 종이 두께를 더 두껍게 만드는 한편, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	http://news.zum.com/articles/80636728	이마트	포장,종이
6979	DN000000010665259257_12	DN000000010665259257	20230110	언론	이 때문에 이마트는 포장 재질에 대한 테스트를 진행해 종이 포장재로 스티로폼과 같은 수준의 효과를 얻을 수 있었다.	http://www.etoday.co.kr/news/flashnews/flash_view?idxno=2211241	이마트	포장,종이
6983	DN000000010665347267_10	DN000000010665347267	20230110	언론	이에 이마트는 보냉기능과 외부충격 흡수를 강화하기 위해 종이두께 골격을 세밀화하고 포장재질 테스트를 진행했다.	http://www.greened.kr/news/articleView.html?idxno=300148	이마트	포장,종이
6987	DN000000010665625926_12	DN000000010665625926	20230110	언론	이마트는 보랭 기능을 위해 포장종이 두께를 더 두껍게 했으며, 테스트 결과 스티로폼과 같은 수준의 효과를 얻었다고 설명했다.	https://n.news.naver.com/mnews/article/025/0003252386?rc=N&ntype=RANKING&sid=001	이마트	포장,종이
7000	DN000000010665138294_4	DN000000010665138294	20230110	언론	이마트는 플라스틱 사용을 최소화하기 위해 설 선물 고기 세트 등을 종이로 포장하고 나섰다.	http://www.wsobi.com/news/articleView.html?idxno=188115	이마트	포장,사용,종이,플라스틱,최소화
7894	DN000000010665347267_9	DN000000010665347267	20230110	언론	이에 스티로폼 폐기물 문제가 꾸준히 제기돼왔지만 종이는 내구도가 약해서 축·수산물 포장재로 활용되기 어려웠다.	http://www.greened.kr/news/articleView.html?idxno=300148	이마트	종이,폐기물
7895	DN000000010663835265_10	DN000000010663835265	20230110	언론	실종이가방은 실과 종이를 합쳐서 만든 포장재로, 분리수거가 불가능한 부직포 가방의 대용품이다.	https://newsis.com/view?id=NISX20230109_0002153038	이마트	종이
7899	DN000000010663837132_16	DN000000010663837132	20230110	언론	실종이가방은 실과 종이를 합쳐서 만든 포장재로 분리수거가 불가능한 부직포 가방의 대용품이다.	https://n.news.naver.com/mnews/article/421/0006567193?rc=N&ntype=RANKING&sid=001	이마트	종이
7902	DN000000010663837205_3	DN000000010663837205	20230110	언론	보냉 기능을 위해 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다.	http://www.kdfnews.com/news/articleView.html?idxno=103104	이마트	종이
7903	DN000000010663837205_9	DN000000010663837205	20230110	언론	실종이가방은 실과 종이를 합친 포장재로 분리수거가 가능하다.	http://www.kdfnews.com/news/articleView.html?idxno=103104	이마트	종이
7908	DN000000010663839118_12	DN000000010663839118	20230110	언론	실종이가방은 실과 종이를 합쳐서 만든 포장재로 종이로 분리수거가 가능하다.	http://news.nate.com/view/20230110n02258?mid=n0100	이마트	종이
7920	DN000000010663853237_14	DN000000010663853237	20230110	언론	실종이가방은 실과 종이를 합쳐서 만든 포장재로, 분리수거가 불가능한 부직포 가방의 대체품이다.	https://www.4th.kr/news/articleView.html?idxno=2031894	이마트	종이
7921	DN000000010663854839_2	DN000000010663854839	20230110	언론	냉장 축산 선물세트 중 약 40%인 15개 품목, 수산 선물세트 중 약 20%인 7개 품목 포장재를 스티로폼 대신 종이 재질로 바꿨다.	http://www.cstimes.com/news/articleView.html?idxno=526576	이마트	종이
7922	DN000000010663854839_4	DN000000010663854839	20230110	언론	테스트 결과 종이로도 스티로폼 보냉과 같은 수준의 효과를 얻었다.	http://www.cstimes.com/news/articleView.html?idxno=526576	이마트	종이
7939	DN000000010664086651_15	DN000000010664086651	20230110	언론	실종이가방은 실과 종이를 합쳐서 만든 포장재로, 분리수거가 불가능한 부직포 가방의 대용품입니다.	http://news.zum.com/articles/80622784	이마트	종이
7945	DN000000010664138472_3	DN000000010664138472	20230110	언론	냉장 축산 선물세트 중 약 40%인 15개 품목, 수산 선물세트 중 약 20%인 7개 품목의 포장재를 종이 재질로 바꿨다.	http://www.shinailbo.co.kr/news/articleView.html?idxno=1647654	이마트	종이
7957	DN000000010664393871_4	DN000000010664393871	20230110	언론	축산, 수산 등 선물세트에서 기존 스티로폼을 종이 재질로 대체한 것이다.	http://www.smedaily.co.kr/news/articleView.html?idxno=246693	이마트	종이
7958	DN000000010664393871_5	DN000000010664393871	20230110	언론	이마트는 우선 축산 선물세트 40%가량인 15개 품목을, 수산 선물세트 20%가량인 7개 품목을 종이 포장재로 도입했다.	http://www.smedaily.co.kr/news/articleView.html?idxno=246693	이마트	종이
7959	DN000000010664393871_7	DN000000010664393871	20230110	언론	이에 이마트는 종이 포장재 두께를 두껍게 했으며, 외부 충격에도 견딜 수 있도록 골격을 촘촘하게 만들었다.	http://www.smedaily.co.kr/news/articleView.html?idxno=246693	이마트	종이
7961	DN000000010664406831_3	DN000000010664406831	20230110	언론	냉장 축산 선물세트 중 약 40%인 15개 품목, 수산 선물세트 중 약 20%인 7개 품목 포장재를 스티로폼을 사발하지 않고 종이 재질로 바꿨다.	https://www.thinkpool.com/analysis/news/15814319	이마트	종이
7966	DN000000010664493205_4	DN000000010664493205	20230110	언론	냉장 축산 선물 세트 중 40%에 달하는 15개 품목, 수산 선물 세트 중 20%인 7개 품목의 포장재를 스티로폼 대신 종이로 바꿨다.	https://n.news.naver.com/mnews/article/021/0002550794?rc=N&ntype=RANKING&sid=001	이마트	종이
7971	DN000000010664613562_11	DN000000010664613562	20230110	언론	실종이가방은 실과 종이를 합쳐서 만든 포장재로, 일반 종이가방보다 내구성이 뛰어나고 분리수거가 가능한 점이 특징이다.	http://www.gwangnam.co.kr/read.php3?aid=1673319623437227015	이마트	종이
7978	DN000000010665150208_10	DN000000010665150208	20230110	언론	이마트는 과일세트도 부직포가 아닌 실과 종이를 합쳐 만든 실종이가방에 담았다.	http://www.startuptoday.co.kr/news/articleView.html?idxno=119576	이마트	종이
7979	DN000000010665150208_11	DN000000010665150208	20230110	언론	일반 종이가방보다 내구성이 뛰어나며 분리수거가 가능한 것이 특징이다.	http://www.startuptoday.co.kr/news/articleView.html?idxno=119576	이마트	종이
7981	DN000000010665241942_7	DN000000010665241942	20230110	언론	과일세트는 부직포 대신 분리수거가 가능한 실과 종이 포장재로 바꿨다.	http://news.zum.com/articles/80636728	이마트	종이
