	문서번호	문장번호	수집일	채널	문장	URL	회사명	연관어
2297	DN000000010646474775_1	DN000000010646474775	20230104	언론	"“포장재로 꽁꽁 싸매는건 그만”…명절선물 ‘친환경’이 대세\n롯데백화점 보냉가방. [사진 출처 = 롯데백화점]
  설 명절을 앞두고 백화점 및 식품업계가 친환경 포장재 적용에 열을 올리고 있다."	http://news.zum.com/articles/80519522	롯데쇼핑	친환경
2381	DN000000010645907061_17	DN000000010645907061	20230104	언론	"이어 ""앞으로도 고객들이 보다 쉽게 자원 절감 및 환경 보호에 동참할 수 있도록 친환경 관련 제도 및 캠페인을 선도적으로 마련해 나갈 것""이라고 말했다."	https://n.news.naver.com/mnews/article/003/0011625611?rc=N&ntype=RANKING&sid=001	롯데쇼핑	절감,친환경,캠페인,자원,환경
2908	DN000000010647231383_6	DN000000010647231383	20230104	언론	롯데마트는 이번 설 ‘ESG(환경·사회·지배구조) 경영’의 일환으로 분리수거 및 생분해가 가능한 친환경 포장과 재사용이 가능한 방식으로 포장한 선물세트를 판매한다.	https://n.news.naver.com/mnews/article/015/0004795818?rc=N&ntype=RANKING&sid=001	롯데쇼핑	경영,포장,친환경 포장,생분해,사회,지배구조,재사용,판매,환경
2909	DN000000010647231673_34	DN000000010647231673	20230104	언론	롯데마트도 ESG(환경·사회·지배구조) 경영을 추구하며 분리수거 및 생분해가 가능한 친환경 포장과 재사용이 가능한 방식으로 포장한 선물 세트를 판매하기로 했다.	https://n.news.naver.com/mnews/article/015/0004795817?rc=N&ntype=RANKING&sid=001	롯데쇼핑	경영,포장,친환경 포장,생분해,사회,지배구조,재사용,판매,환경
3734	DN000000010649000167_15	DN000000010649000167	20230105	언론	또 플라스틱 대신 종이 펄프를 사용하거나 부자재 사용을 최소화한 친환경 포장 선물 세트도 기존 ‘청과’ 및 ‘수산’ 등에 이어, 이번 설부터는 ‘견과’ 선물 세트에서도 적용했다.	http://www.newstomato.com/realtime/RealTimeDetail.aspx?no=1170666	롯데쇼핑	포장,친환경 포장,사용,종이,플라스틱,최소화
3771	DN000000010650620045_3	DN000000010650620045	20230105	언론	5일 업계에 따르면 롯데백화점은 이번 설 선물세트에 친환경 인증 식품을 확대해 도입했다.	https://www.edaily.co.kr/news/read?newsId=03407926635474768&mediaCodeNo=257	롯데쇼핑	친환경,확대,인증
3778	DN000000010650963335_13	DN000000010650963335	20230105	언론	플라스틱 대신 종이 펄프 등을 사용한 친환경 포장 선물 세트도 늘려 프리미엄에 ‘친환경’까지 더했다.	http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20230106.22012001866&kid=	롯데쇼핑	친환경,포장,친환경 포장,사용,종이,플라스틱
3779	DN000000010650620045_1	DN000000010650620045	20230105	언론	"올해 설 선물세트도 '친환경' 기조 이어간다\n유통업계, 설 선물세트에 친환경 상품·포장재 본격 도입
롯데백화점, 업계 최초 수산물 '무항생제 장어' 등 선봬
신세계백화점, 전체 선물세트 85%를 친환경 패키지로
가치소비 증가와 ESG 경영 맞물려…""선택 아닌 필수""  
 [이데일리 정병묵 기자] 올해 설날을 앞두고 유통가가 친환경 상품과 포장에 공을 들이고 있다."	https://www.edaily.co.kr/news/read?newsId=03407926635474768&mediaCodeNo=257	롯데쇼핑	친환경,소비,경영,포장,친환경 포장,최초
3780	DN000000010650626587_1	DN000000010650626587	20230105	언론	"올해 설 선물세트도 '친환경' 기조 이어간다\n유통업계, 설 선물세트에 친환경 상품·포장재 본격 도입
 
롯데백화점, 업계 최초 수산물 '무항생제 장어' 등 선봬
 
신세계백화점, 전체 선물세트 85%를 친환경 패키지로
 
가치소비 증가와 ESG 경영 맞물려…""선택 아닌 필수""
  [이데일리 정병묵 기자] 올해 설날을 앞두고 유통가가 친환경 상품과 포장에 공을 들이고 있다."	http://news.zum.com/articles/80553182	롯데쇼핑	친환경,소비,경영,포장,친환경 포장,최초
3781	DN000000010650630654_1	DN000000010650630654	20230105	언론	"올해 설 선물세트도 '친환경' 기조 이어간다\n유통업계, 설 선물세트에 친환경 상품·포장재 본격 도입
롯데백화점, 업계 최초 수산물 '무항생제 장어' 등 선봬
신세계백화점, 전체 선물세트 85%를 친환경 패키지로
가치소비 증가와 ESG 경영 맞물려…""선택 아닌 필수"" 
  
 [이데일리 정병묵 기자] 올해 설날을 앞두고 유통가가 친환경 상품과 포장에 공을 들이고 있다."	https://v.daum.net/v/20230105171153693	롯데쇼핑	친환경,소비,경영,포장,친환경 포장,최초
3782	DN000000010650634678_1	DN000000010650634678	20230105	언론	"올해 설 선물세트도 '친환경' 기조 이어간다\n유통업계, 설 선물세트에 친환경 상품·포장재 본격 도입
롯데백화점, 업계 최초 수산물 '무항생제 장어' 등 선봬
신세계백화점, 전체 선물세트 85%를 친환경 패키지로
가치소비 증가와 ESG 경영 맞물려…""선택 아닌 필수""[이데일리 정병묵 기자] 올해 설날을 앞두고 유통가가 친환경 상품과 포장에 공을 들이고 있다."	https://n.news.naver.com/mnews/article/018/0005401035?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경,소비,경영,포장,친환경 포장,최초
3783	DN000000010650637798_1	DN000000010650637798	20230105	언론	"올해 설 선물세트도 '친환경' 기조 이어간다\n- 유통업계, 설 선물세트에 친환경 상품·포장재 본격 도입
- 롯데백화점, 업계 최초 수산물 '무항생제 장어' 등 선봬
- 신세계(종목홈)백화점, 전체 선물세트 85%를 친환경 패키지로
- 가치소비 증가와 ESG 경영 맞물려…""선택 아닌 필수""

[이데일리 정병묵 기자] 올해 설날을 앞두고 유통가가 친환경 상품과 포장에 공을 들이고 있다."	http://cn.moneta.co.kr/Service/paxnet/ShellView.asp?ArticleID=2023010517115903108&LinkID=40&NewsSetID=4720	롯데쇼핑	친환경,소비,경영,포장,친환경 포장,최초
3784	DN000000010650620045_9	DN000000010650620045	20230105	언론	업계가 가장 공을 들이는 것은 플라스틱 사용을 줄인 친환경 포장재다.	https://www.edaily.co.kr/news/read?newsId=03407926635474768&mediaCodeNo=257	롯데쇼핑	친환경,사용,플라스틱
3791	DN000000010649000167_17	DN000000010649000167	20230105	언론	식음료업계도 '친환경'에 진심이다.	http://www.newstomato.com/realtime/RealTimeDetail.aspx?no=1170666	롯데쇼핑	친환경
3812	DN000000010649000167_14	DN000000010649000167	20230105	언론	업계 최초로 일반 한우보다 탄소 배출량이 65% 적은 ‘저탄소 한우 선물 세트’를 선보인 것으로 대표 상품을 친환경 상품인 만큼 리사이클 소재로 제작한 보랭 가방에 넣어 판매한다.	http://www.newstomato.com/realtime/RealTimeDetail.aspx?no=1170666	롯데쇼핑	저탄소,친환경,배출량,리사이클,최초,소재,탄소 배출량,판매
3891	DN000000010649000167_13	DN000000010649000167	20230105	언론	롯데백화점도 가치소비 트렌드에 맞는 친환경 콘텐츠를 내놨다.	http://www.newstomato.com/realtime/RealTimeDetail.aspx?no=1170666	롯데쇼핑	소비,친환경
4319	DN000000010653539913_8	DN000000010653539913	20230106	언론	이번에는 기존 곶감·정육세트에 이어 선어 선물세트까지 확대 적용하며 일부 견과 선물세트는 펄프 소재의 친환경 포장재를 도입할 예정이다.	http://www.newsquest.co.kr/news/articleView.html?idxno=202780	롯데쇼핑	친환경,확대,소재
4322	DN000000010653539913_9	DN000000010653539913	20230106	언론	또 와인 선물세트에 사용되던 플라스틱과 가죽 코팅지를 종이 소재로 변경했으며, 축산 선물세트 역시 생분해성 친환경 젤 아이스팩을 활용하는 등 친환경적인 포장재를 사용했다.	http://www.newsquest.co.kr/news/articleView.html?idxno=202780	롯데쇼핑	친환경 아이스팩,아이스팩,사용,종이,소재,플라스틱
4380	DN000000010652535939_12	DN000000010652535939	20230106	언론	"(롯데백화점 제공)   
오는 20일까지 설 선물세트를 판매하는 롯데백화점 대구·상인점은 귀성객이 증가할 것에 대비해 주요 선물 카테고리별 프리미엄 상품을 강화하고 가치소비 트렌드에 맞는 친환경 콘텐츠를 다양하게 준비했다."	https://v.daum.net/v/20230106093224132	롯데쇼핑	소비,친환경,판매
4381	DN000000010652536060_12	DN000000010652536060	20230106	언론	"(롯데백화점 제공)

오는 20일까지 설 선물세트를 판매하는 롯데백화점 대구·상인점은 귀성객이 증가할 것에 대비해 주요 선물 카테고리별 프리미엄 상품을 강화하고 가치소비 트렌드에 맞는 친환경 콘텐츠를 다양하게 준비했다."	https://n.news.naver.com/mnews/article/421/0006561797?rc=N&ntype=RANKING&sid=001	롯데쇼핑	소비,친환경,판매
4382	DN000000010652536346_12	DN000000010652536346	20230106	언론	"(롯데백화점 제공)
오는 20일까지 설 선물세트를 판매하는 롯데백화점 대구·상인점은 귀성객이 증가할 것에 대비해 주요 선물 카테고리별 프리미엄 상품을 강화하고 가치소비 트렌드에 맞는 친환경 콘텐츠를 다양하게 준비했다."	http://news.nate.com/view/20230106n07423?mid=n0100	롯데쇼핑	소비,친환경,판매
4384	DN000000010652551575_12	DN000000010652551575	20230106	언론	"(롯데백화점 제공)
  오는 20일까지 설 선물세트를 판매하는 롯데백화점 대구·상인점은 귀성객이 증가할 것에 대비해 주요 선물 카테고리별 프리미엄 상품을 강화하고 가치소비 트렌드에 맞는 친환경 콘텐츠를 다양하게 준비했다."	http://news.zum.com/articles/80562432	롯데쇼핑	소비,친환경,판매
5974	DN000000010656986752_21	DN000000010656986752	20230107	언론	"공항의 광활한 주차장을 태양광 발전에 쓴다니, 친환경 덕후들의 마음이 설레이는 대목.
━

전국 주차장에 무조건 만든다면?
수도권에 주차장 태양광이 늘어난다는 건 에너지 자급자족을 조금이라도 늘린단 의미도 있습니다."	https://www.sedaily.com/NewsView/29KDSXSJCU	롯데쇼핑	친환경,태양광,에너지,태양광 발전,발전
6229	DN000000010658174593_1	DN000000010658174593	20230108	언론	"사탕수수 박스, 종이 바구니, 버린 옷… 설 선물세트도 ‘친환경 바람’\n설 선물세트 포장에 이용되는 롯데백화점의 보냉 가방과 회수된 보냉 가방으로 만들어진 크로스 파우치. 롯데백화점 제공

백화점 업계가 친환경을 강조한 ‘친환경 설 선물세트’를 내놨다."	https://n.news.naver.com/mnews/article/005/0001578447?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경,포장,종이
6230	DN000000010658184362_1	DN000000010658184362	20230108	언론	"사탕수수 박스, 종이 바구니, 버린 옷… 설 선물세트도 ‘친환경 바람’\n설 선물세트 포장에 이용되는 롯데백화점의 보냉 가방과 회수된 보냉 가방으로 만들어진 크로스 파우치. 롯데백화점 제공
백화점 업계가 친환경을 강조한 ‘친환경 설 선물세트’를 내놨다."	http://news.kmib.co.kr/article/view.asp?arcid=0017837681&code=61141611&sid1=all	롯데쇼핑	친환경,포장,종이
6231	DN000000010658188507_1	DN000000010658188507	20230108	언론	"사탕수수 박스, 종이 바구니, 버린 옷… 설 선물세트도 ‘친환경 바람’\n설 선물세트 포장에 이용되는 롯데백화점의 보냉 가방과 회수된 보냉 가방으로 만들어진 크로스 파우치. 롯데백화점 제공   
백화점 업계가 친환경을 강조한 ‘친환경 설 선물세트’를 내놨다."	https://v.daum.net/v/20230108090009992	롯데쇼핑	친환경,포장,종이
6233	DN000000010659490002_1	DN000000010659490002	20230108	언론	"포장부터 상품 내용물까지… 설 선물세트 ‘친환경 바람’\n설 선물세트 포장에 이용되는 롯데백화점의 보냉 가방과 회수된 보냉 가방으로 만들어진 크로스 파우치. 롯데백화점 제공
백화점 업계가 친환경을 강조한 ‘친환경 설 선물세트’를 내놨다."	https://theworldnews.net/kr-news/pojjanbuteo-ssanfue-naehyonmulggaji-sseo-sseomulseteu-cinhwanggyeon-batra	롯데쇼핑	친환경,포장
6234	CF000000010658450685_22	CF000000010658450685	20230108	카페	"공항의 광활한 주차장을 태양광 발전에 쓴다니, 친환경 덕후들의 마음이 설레이는 대목.
     

전국 주차장에 무조건 만든다면?     



수도권에 주차장 태양광이 늘어난다는 건 에너지 자급자족을 조금이라도 늘린단 의미도 있습니다."	https://cafe.naver.com/kmsscience/15088	롯데쇼핑	친환경,태양광,에너지,태양광 발전,발전
6235	DN000000010658028869_22	DN000000010658028869	20230108	언론	"공항의 광활한 주차장을 태양광 발전에 쓴다니, 친환경 덕후들의 마음이 설레이는 대목.
 ━  
 전국 주차장에 무조건 만든다면?   
수도권에 주차장 태양광이 늘어난다는 건 에너지 자급자족을 조금이라도 늘린단 의미도 있습니다."	https://v.daum.net/v/20230108063534895	롯데쇼핑	친환경,태양광,에너지,태양광 발전,발전
6237	DN000000010658174593_26	DN000000010658174593	20230108	언론	백화점 업계 관계자는 “과거에는 선물세트를 구입할 때 고급스러운 포장을 중시했는데, 최근에는 포장마저 친환경 여부를 따지는 흐름이 강해지는 추세”라며 “이런 변화에 맞춰 친환경 캠페인을 고민하고 있다”고 말했다.	https://n.news.naver.com/mnews/article/005/0001578447?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경,캠페인,포장
6249	DN000000010658174593_2	DN000000010658174593	20230108	언론	소비자들이 친환경을 바라보는 시선이 달라져서다.	https://n.news.naver.com/mnews/article/005/0001578447?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경,소비자
6257	DN000000010658174593_25	DN000000010658174593	20230108	언론	친환경 명절 선물세트의 비중은 점점 높아질 전망이다.	https://n.news.naver.com/mnews/article/005/0001578447?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경
6279	DN000000010659323713_1	DN000000010659323713	20230108	언론	"포장부터 상품 내용물까지… 설 선물세트 ‘친환경 바람’\n사탕수수·종이 등 포장재 사용…  한우 등 저탄소 상품도 선보여
	
			설 선물세트 포장에 이용되는 롯데백화점의 보냉 가방과 회수된 보냉 가방으로 만들어진 크로스 파우치. 롯데백화점 제공
백화점 업계가 친환경을 강조한 ‘친환경 설 선물세트’를 내놨다."	https://n.news.naver.com/mnews/article/005/0001578547?rc=N&ntype=RANKING&sid=001	롯데쇼핑	저탄소,친환경,포장,친환경 종이,사용,종이
